example_id                              | status | run_time        |
./spec/zlib/gzip_reader_spec.rb[1:2:2]  | passed | 0.0002 seconds  |
./spec/zlib/gzip_reader_spec.rb[1:2:3]  | passed | 0.00019 seconds |
./spec/zlib/gzip_reader_spec.rb[1:2:4]  | passed | 0.0002 seconds  |
./spec/zlib/gzip_reader_spec.rb[1:2:5]  | passed | 0.0002 seconds  |
./spec/zlib/gzip_reader_spec.rb[1:2:6]  | passed | 0.0002 seconds  |
./spec/zlib/gzip_reader_spec.rb[1:2:7]  | passed | 0.00023 seconds |
./spec/zlib/gzip_reader_spec.rb[1:3:1]  | passed | 0.00027 seconds |
./spec/zlib/gzip_reader_spec.rb[1:3:2]  | passed | 0.0002 seconds  |
./spec/zlib/gzip_reader_spec.rb[1:4:1]  | passed | 0.00024 seconds |
./spec/zlib/gzip_reader_spec.rb[1:4:2]  | passed | 0.00028 seconds |
./spec/zlib/gzip_reader_spec.rb[1:4:3]  | passed | 0.00024 seconds |
./spec/zlib/gzip_reader_spec.rb[1:5:1]  | passed | 0.00073 seconds |
./spec/zlib/gzip_reader_spec.rb[1:5:2]  | passed | 0.00093 seconds |
./spec/zlib/gzip_reader_spec.rb[1:5:3]  | passed | 0.00044 seconds |
./spec/zlib/gzip_reader_spec.rb[1:6:1]  | passed | 0.00044 seconds |
./spec/zlib/gzip_reader_spec.rb[1:6:2]  | passed | 0.00044 seconds |
./spec/zlib/gzip_reader_spec.rb[1:6:3]  | passed | 0.00033 seconds |
./spec/zlib/gzip_reader_spec.rb[1:7:1]  | passed | 0.00019 seconds |
./spec/zlib/gzip_reader_spec.rb[1:7:2]  | passed | 0.00021 seconds |
./spec/zlib/gzip_reader_spec.rb[1:7:3]  | passed | 0.00022 seconds |
./spec/zlib/gzip_reader_spec.rb[1:7:4]  | passed | 0.0002 seconds  |
./spec/zlib/gzip_reader_spec.rb[1:7:5]  | passed | 0.0002 seconds  |
./spec/zlib/gzip_reader_spec.rb[1:8:1]  | passed | 0.00021 seconds |
./spec/zlib/gzip_reader_spec.rb[1:8:2]  | passed | 0.00021 seconds |
./spec/zlib/gzip_reader_spec.rb[1:8:3]  | passed | 0.00026 seconds |
./spec/zlib/gzip_reader_spec.rb[1:9:1]  | passed | 0.00031 seconds |
./spec/zlib/gzip_reader_spec.rb[1:9:2]  | passed | 0.00221 seconds |
./spec/zlib/gzip_reader_spec.rb[1:9:3]  | passed | 0.00025 seconds |
./spec/zlib/gzip_reader_spec.rb[1:10:1] | passed | 0.00023 seconds |
./spec/zlib/gzip_reader_spec.rb[1:10:2] | passed | 0.00044 seconds |
./spec/zlib/gzip_reader_spec.rb[1:10:3] | passed | 0.00026 seconds |
./spec/zlib/gzip_reader_spec.rb[1:11:1] | passed | 0.0002 seconds  |
./spec/zlib/gzip_reader_spec.rb[1:11:2] | passed | 0.00021 seconds |
./spec/zlib/gzip_reader_spec.rb[1:11:3] | passed | 0.00025 seconds |
./spec/zlib/gzip_reader_spec.rb[1:12:1] | passed | 0.00032 seconds |
./spec/zlib/gzip_reader_spec.rb[1:12:2] | passed | 0.0008 seconds  |
./spec/zlib/gzip_reader_spec.rb[1:12:3] | passed | 0.00029 seconds |
./spec/zlib/gzip_reader_spec.rb[1:13:1] | passed | 0.00023 seconds |
./spec/zlib/gzip_reader_spec.rb[1:13:2] | passed | 0.00019 seconds |
./spec/zlib/gzip_reader_spec.rb[1:13:3] | passed | 0.00019 seconds |
./spec/zlib/gzip_reader_spec.rb[1:14:1] | passed | 0.0004 seconds  |
./spec/zlib/gzip_reader_spec.rb[1:14:2] | passed | 0.00032 seconds |
./spec/zlib/gzip_reader_spec.rb[1:14:3] | passed | 0.00027 seconds |
./spec/zlib/gzip_reader_spec.rb[1:15:1] | passed | 0.00039 seconds |
./spec/zlib/gzip_reader_spec.rb[1:15:2] | passed | 0.00038 seconds |
./spec/zlib/gzip_reader_spec.rb[1:15:3] | passed | 0.00058 seconds |
./spec/zlib/gzip_writer_spec.rb[1:1:1]  | passed | 0.00012 seconds |
./spec/zlib/gzip_writer_spec.rb[1:1:2]  | passed | 0.00011 seconds |
./spec/zlib/gzip_writer_spec.rb[1:1:3]  | passed | 0.00014 seconds |
./spec/zlib/gzip_writer_spec.rb[1:1:4]  | passed | 0.00005 seconds |
./spec/zlib/gzip_writer_spec.rb[1:2:1]  | passed | 0.00016 seconds |
./spec/zlib/gzip_writer_spec.rb[1:2:2]  | passed | 0.0003 seconds  |
./spec/zlib/gzip_writer_spec.rb[1:3:1]  | passed | 0.00017 seconds |
./spec/zlib/gzip_writer_spec.rb[1:3:2]  | passed | 0.00011 seconds |
./spec/zlib/gzip_writer_spec.rb[1:3:3]  | passed | 0.00011 seconds |
./spec/zlib/gzip_writer_spec.rb[1:3:4]  | passed | 0.00012 seconds |
./spec/zlib/gzip_writer_spec.rb[1:3:5]  | passed | 0.00011 seconds |
./spec/zlib/gzip_writer_spec.rb[1:3:6]  | passed | 0.00015 seconds |
./spec/zlib/gzip_writer_spec.rb[1:3:7]  | passed | 0.00016 seconds |
./spec/zlib/gzip_writer_spec.rb[1:4:1]  | passed | 0.00046 seconds |
./spec/zlib/gzip_writer_spec.rb[1:4:2]  | passed | 0.00081 seconds |
./spec/zlib/gzip_writer_spec.rb[1:4:3]  | passed | 0.00044 seconds |
./spec/zlib/gzip_writer_spec.rb[1:4:4]  | passed | 0.00042 seconds |
./spec/zlib/gzip_writer_spec.rb[1:4:5]  | passed | 0.00045 seconds |
./spec/zlib/gzip_writer_spec.rb[1:4:6]  | passed | 0.00044 seconds |
./spec/zlib/gzip_writer_spec.rb[1:5:1]  | passed | 0.0006 seconds  |
./spec/zlib/gzip_writer_spec.rb[1:5:2]  | passed | 0.00043 seconds |
./spec/zlib/gzip_writer_spec.rb[1:5:3]  | passed | 0.0008 seconds  |
./spec/zlib/gzip_writer_spec.rb[1:5:4]  | passed | 0.00014 seconds |
./spec/zlib/gzip_writer_spec.rb[1:5:5]  | passed | 0.00015 seconds |
./spec/zlib/gzip_writer_spec.rb[1:5:6]  | passed | 0.00036 seconds |
./spec/zlib/gzip_writer_spec.rb[1:6:1]  | passed | 0.00016 seconds |
./spec/zlib/gzip_writer_spec.rb[1:6:2]  | passed | 0.00014 seconds |
./spec/zlib/gzip_writer_spec.rb[1:6:3]  | passed | 0.00022 seconds |
./spec/zlib/gzip_writer_spec.rb[1:6:4]  | passed | 0.00015 seconds |
./spec/zlib/gzip_writer_spec.rb[1:6:5]  | passed | 0.0002 seconds  |
./spec/zlib/gzip_writer_spec.rb[1:6:6]  | passed | 0.00015 seconds |
./spec/zlib/gzip_writer_spec.rb[1:7:1]  | passed | 0.00005 seconds |
./spec/zlib/gzip_writer_spec.rb[1:7:2]  | passed | 0.00064 seconds |
./spec/zlib/gzip_writer_spec.rb[1:8:1]  | passed | 0.00016 seconds |
./spec/zlib/gzip_writer_spec.rb[1:8:2]  | passed | 0.00026 seconds |
./spec/zlib/gzip_writer_spec.rb[1:8:3]  | passed | 0.00026 seconds |
./spec/zlib/gzip_writer_spec.rb[1:9:1]  | passed | 0.00014 seconds |
./spec/zlib/gzip_writer_spec.rb[1:9:2]  | passed | 0.00021 seconds |
./spec/zlib/gzip_writer_spec.rb[1:9:3]  | passed | 0.00015 seconds |
./spec/zlib/gzip_writer_spec.rb[1:9:4]  | passed | 0.00021 seconds |
./spec/zlib/gzip_writer_spec.rb[1:9:5]  | passed | 0.00024 seconds |
./spec/zlib/gzip_writer_spec.rb[1:10:1] | passed | 0.00014 seconds |
./spec/zlib/gzip_writer_spec.rb[1:10:2] | passed | 0.0002 seconds  |
./spec/zlib/gzip_writer_spec.rb[1:10:3] | passed | 0.00019 seconds |
./spec/zlib/gzip_writer_spec.rb[1:10:4] | passed | 0.00018 seconds |
./spec/zlib/gzip_writer_spec.rb[1:11:1] | passed | 0.00015 seconds |
./spec/zlib/gzip_writer_spec.rb[1:11:2] | passed | 0.00017 seconds |
./spec/zlib/gzip_writer_spec.rb[1:11:3] | passed | 0.00018 seconds |
./spec/zlib/gzip_writer_spec.rb[1:12:1] | passed | 0.00017 seconds |
./spec/zlib/gzip_writer_spec.rb[1:12:2] | passed | 0.00101 seconds |
./spec/zlib/gzip_writer_spec.rb[1:12:3] | passed | 0.00011 seconds |
./spec/zlib/gzip_writer_spec.rb[1:13:1] | passed | 0.00015 seconds |
./spec/zlib/gzip_writer_spec.rb[1:13:2] | passed | 0.00018 seconds |
./spec/zlib/gzip_writer_spec.rb[1:13:3] | passed | 0.00018 seconds |
./spec/zlib/gzip_writer_spec.rb[1:13:4] | passed | 0.00016 seconds |
./spec/zlib/inflate_spec.rb[1:1:1]      | passed | 0.00031 seconds |
./spec/zlib/inflate_spec.rb[1:1:2]      | passed | 0.00003 seconds |
./spec/zlib/inflate_spec.rb[1:2:1]      | passed | 0.00003 seconds |
./spec/zlib/inflate_spec.rb[1:2:2]      | passed | 0.00004 seconds |
./spec/zlib/inflate_spec.rb[1:2:3]      | passed | 0.00003 seconds |
./spec/zlib/inflate_spec.rb[1:2:4]      | passed | 0.00005 seconds |
./spec/zlib/inflate_spec.rb[1:2:5]      | passed | 0.00004 seconds |
./spec/zlib/zstream_spec.rb[1:1:1]      | passed | 0.00005 seconds |
./spec/zlib/zstream_spec.rb[1:1:2]      | passed | 0.00004 seconds |
./spec/zlib/zstream_spec.rb[1:1:3]      | passed | 0.00004 seconds |
./spec/zlib/zstream_spec.rb[1:1:4]      | passed | 0.00005 seconds |
./spec/zlib/zstream_spec.rb[1:1:5]      | passed | 0.00004 seconds |
./spec/zlib/zstream_spec.rb[1:2:1]      | passed | 0.00004 seconds |
./spec/zlib/zstream_spec.rb[1:2:2]      | passed | 0.00005 seconds |
./spec/zlib/zstream_spec.rb[1:2:3]      | passed | 0.00007 seconds |
./spec/zlib/zstream_spec.rb[1:2:4]      | passed | 0.00005 seconds |
./spec/zlib/zstream_spec.rb[1:2:5]      | passed | 0.00005 seconds |
./spec/zlib/zstream_spec.rb[1:2:6]      | passed | 0.00005 seconds |
./spec/zlib/zstream_spec.rb[1:2:7]      | passed | 0.00007 seconds |
./spec/zlib/zstream_spec.rb[1:2:8]      | passed | 0.00005 seconds |
./spec/zlib/zstream_spec.rb[1:2:9]      | passed | 0.00014 seconds |
./spec/zlib/zstream_spec.rb[1:2:10]     | passed | 0.00005 seconds |
./spec/zlib/zstream_spec.rb[1:3:1]      | passed | 0.00004 seconds |
./spec/zlib/zstream_spec.rb[1:3:2]      | passed | 0.00005 seconds |
./spec/zlib/zstream_spec.rb[1:3:3]      | passed | 0.00005 seconds |
./spec/zlib/zstream_spec.rb[1:3:4]      | passed | 0.00007 seconds |
./spec/zlib/zstream_spec.rb[1:4:1]      | passed | 0.00005 seconds |
./spec/zlib/zstream_spec.rb[1:4:2]      | passed | 0.00005 seconds |
./spec/zlib/zstream_spec.rb[1:4:3]      | passed | 0.00006 seconds |
./spec/zlib/zstream_spec.rb[1:4:4]      | passed | 0.00013 seconds |
./spec/zlib/zstream_spec.rb[1:5:1]      | passed | 0.00004 seconds |
./spec/zlib/zstream_spec.rb[1:5:2]      | passed | 0.00005 seconds |
./spec/zlib/zstream_spec.rb[1:5:3]      | passed | 0.00005 seconds |
./spec/zlib/zstream_spec.rb[1:6:1]      | passed | 0.00004 seconds |
./spec/zlib/zstream_spec.rb[1:6:2]      | passed | 0.00005 seconds |
./spec/zlib_spec.rb[1:1:1]              | passed | 0.00002 seconds |
./spec/zlib_spec.rb[1:1:2]              | passed | 0.00002 seconds |
./spec/zlib_spec.rb[1:2:1]              | passed | 0.00002 seconds |
./spec/zlib_spec.rb[1:3:1]              | passed | 0.00002 seconds |
./spec/zlib_spec.rb[1:4:1]              | passed | 0.00003 seconds |
./spec/zlib_spec.rb[1:5:1]              | passed | 0.00002 seconds |
./spec/zlib_spec.rb[1:6:1]              | passed | 0.00002 seconds |
./spec/zlib_spec.rb[1:7:1]              | passed | 0.00002 seconds |
./spec/zlib_spec.rb[1:8:1]              | passed | 0.00002 seconds |
./spec/zlib_spec.rb[1:9:1]              | passed | 0.00002 seconds |
./spec/zlib_spec.rb[1:9:2]              | passed | 0.00002 seconds |
./spec/zlib_spec.rb[1:9:3]              | passed | 0.00003 seconds |
./spec/zlib_spec.rb[1:9:4]              | passed | 0.00003 seconds |
./spec/zlib_spec.rb[1:10:1]             | passed | 0.00002 seconds |
./spec/zlib_spec.rb[1:10:2]             | passed | 0.00002 seconds |
./spec/zlib_spec.rb[1:10:3]             | passed | 0.00003 seconds |
./spec/zlib_spec.rb[1:10:4]             | passed | 0.00002 seconds |
./spec/zlib_spec.rb[1:11:1]             | passed | 0.00002 seconds |
./spec/zlib_spec.rb[1:11:2]             | passed | 0.00002 seconds |
./spec/zlib_spec.rb[1:12:1]             | passed | 0.00002 seconds |
./spec/zlib_spec.rb[1:12:2]             | passed | 0.00003 seconds |
./spec/zlib_spec.rb[1:13:1]             | passed | 0.00002 seconds |
./spec/zlib_spec.rb[1:13:2]             | passed | 0.00002 seconds |
./spec/zlib_spec.rb[1:13:3]             | passed | 0.00002 seconds |
./spec/zlib_spec.rb[1:13:4]             | passed | 0.00002 seconds |
./spec/zlib_spec.rb[1:13:5]             | passed | 0.00002 seconds |
./spec/zlib_spec.rb[1:13:6]             | passed | 0.00002 seconds |
./spec/zlib_spec.rb[1:13:7]             | passed | 0.00002 seconds |
./spec/zlib_spec.rb[1:13:8]             | passed | 0.00002 seconds |
